site_code,latitude,longitude,species_name,year,count
BI-S2,-41.86954,148.31363,Aracana aurita,2020,NA
BI-S2,-41.86954,148.31363,Aracana aurita,2021,NA
BI-S2,-41.86954,148.31363,Atypichthys strigatus,1992,0
BI-S2,-41.86954,148.31363,Atypichthys strigatus,1993,0
BI-S2,-41.86954,148.31363,Atypichthys strigatus,1994,0
BI-S2,-41.86954,148.31363,Atypichthys strigatus,1995,NA
BI-S2,-41.86954,148.31363,Atypichthys strigatus,1996,NA
BI-S2,-41.86954,148.31363,Atypichthys strigatus,1997,0
BI-S2,-41.86954,148.31363,Atypichthys strigatus,1998,NA
BI-S2,-41.86954,148.31363,Atypichthys strigatus,1999,0.375
BI-S2,-41.86954,148.31363,Atypichthys strigatus,2000,0
BI-S2,-41.86954,148.31363,Atypichthys strigatus,2001,4.6875
BI-S2,-41.86954,148.31363,Atypichthys strigatus,2002,0
BI-S2,-41.86954,148.31363,Atypichthys strigatus,2003,NA
BI-S2,-41.86954,148.31363,Atypichthys strigatus,2004,NA
BI-S2,-41.86954,148.31363,Atypichthys strigatus,2005,NA
BI-S2,-41.86954,148.31363,Atypichthys strigatus,2006,0
BI-S2,-41.86954,148.31363,Atypichthys strigatus,2007,0.625
BI-S2,-41.86954,148.31363,Atypichthys strigatus,2008,NA
BI-S2,-41.86954,148.31363,Atypichthys strigatus,2009,NA
BI-S2,-41.86954,148.31363,Atypichthys strigatus,2010,NA
BI-S2,-41.86954,148.31363,Atypichthys strigatus,2011,0
BI-S2,-41.86954,148.31363,Atypichthys strigatus,2012,0.5625
BI-S2,-41.86954,148.31363,Atypichthys strigatus,2013,0
BI-S2,-41.86954,148.31363,Atypichthys strigatus,2014,NA
BI-S2,-41.86954,148.31363,Atypichthys strigatus,2015,NA
BI-S2,-41.86954,148.31363,Atypichthys strigatus,2016,1.4375
BI-S2,-41.86954,148.31363,Atypichthys strigatus,2017,0.0625
BI-S2,-41.86954,148.31363,Atypichthys strigatus,2018,NA
BI-S2,-41.86954,148.31363,Atypichthys strigatus,2019,0
BI-S2,-41.86954,148.31363,Atypichthys strigatus,2020,NA
BI-S2,-41.86954,148.31363,Atypichthys strigatus,2021,NA
BI-S2,-41.86954,148.31363,Cheilodactylus spectabilis,1992,0.125
BI-S2,-41.86954,148.31363,Cheilodactylus spectabilis,1993,0.166666667
BI-S2,-41.86954,148.31363,Cheilodactylus spectabilis,1994,0.8125
BI-S2,-41.86954,148.31363,Cheilodactylus spectabilis,1995,NA
BI-S2,-41.86954,148.31363,Cheilodactylus spectabilis,1996,NA
BI-S2,-41.86954,148.31363,Cheilodactylus spectabilis,1997,0.65625
BI-S2,-41.86954,148.31363,Cheilodactylus spectabilis,1998,NA
BI-S2,-41.86954,148.31363,Cheilodactylus spectabilis,1999,0.9375
BI-S2,-41.86954,148.31363,Cheilodactylus spectabilis,2000,1.375
BI-S2,-41.86954,148.31363,Cheilodactylus spectabilis,2001,1.125
BI-S2,-41.86954,148.31363,Cheilodactylus spectabilis,2002,0.1875
BI-S2,-41.86954,148.31363,Cheilodactylus spectabilis,2003,NA
BI-S2,-41.86954,148.31363,Cheilodactylus spectabilis,2004,NA
BI-S2,-41.86954,148.31363,Cheilodactylus spectabilis,2005,NA
BI-S2,-41.86954,148.31363,Cheilodactylus spectabilis,2006,2.0625
BI-S2,-41.86954,148.31363,Cheilodactylus spectabilis,2007,1.5
BI-S2,-41.86954,148.31363,Cheilodactylus spectabilis,2008,NA
BI-S2,-41.86954,148.31363,Cheilodactylus spectabilis,2009,NA
BI-S2,-41.86954,148.31363,Cheilodactylus spectabilis,2010,NA
BI-S2,-41.86954,148.31363,Cheilodactylus spectabilis,2011,1.6875
BI-S2,-41.86954,148.31363,Cheilodactylus spectabilis,2012,3.125
BI-S2,-41.86954,148.31363,Cheilodactylus spectabilis,2013,1
BI-S2,-41.86954,148.31363,Cheilodactylus spectabilis,2014,NA
BI-S2,-41.86954,148.31363,Cheilodactylus spectabilis,2015,NA
BI-S2,-41.86954,148.31363,Cheilodactylus spectabilis,2016,1.75
BI-S2,-41.86954,148.31363,Cheilodactylus spectabilis,2017,2.875
BI-S2,-41.86954,148.31363,Cheilodactylus spectabilis,2018,NA
BI-S2,-41.86954,148.31363,Cheilodactylus spectabilis,2019,2.5
BI-S2,-41.86954,148.31363,Cheilodactylus spectabilis,2020,NA
BI-S2,-41.86954,148.31363,Cheilodactylus spectabilis,2021,NA
BI-S2,-41.86954,148.31363,Neoodax balteatus,1992,0
BI-S2,-41.86954,148.31363,Neoodax balteatus,1993,0.041666667
BI-S2,-41.86954,148.31363,Neoodax balteatus,1994,0
BI-S2,-41.86954,148.31363,Neoodax balteatus,1995,NA
BI-S2,-41.86954,148.31363,Neoodax balteatus,1996,NA
BI-S2,-41.86954,148.31363,Neoodax balteatus,1997,0.03125
BI-S2,-41.86954,148.31363,Neoodax balteatus,1998,NA
BI-S2,-41.86954,148.31363,Neoodax balteatus,1999,0.25
BI-S2,-41.86954,148.31363,Neoodax balteatus,2000,0
BI-S2,-41.86954,148.31363,Neoodax balteatus,2001,0.125
BI-S2,-41.86954,148.31363,Neoodax balteatus,2002,0.0625
BI-S2,-41.86954,148.31363,Neoodax balteatus,2003,NA
BI-S2,-41.86954,148.31363,Neoodax balteatus,2004,NA
BI-S2,-41.86954,148.31363,Neoodax balteatus,2005,NA
BI-S2,-41.86954,148.31363,Neoodax balteatus,2006,0.0625
BI-S2,-41.86954,148.31363,Neoodax balteatus,2007,0
BI-S2,-41.86954,148.31363,Neoodax balteatus,2008,NA
BI-S2,-41.86954,148.31363,Neoodax balteatus,2009,NA
BI-S2,-41.86954,148.31363,Neoodax balteatus,2010,NA
BI-S2,-41.86954,148.31363,Neoodax balteatus,2011,0
BI-S2,-41.86954,148.31363,Neoodax balteatus,2012,0
BI-S2,-41.86954,148.31363,Neoodax balteatus,2013,0
BI-S2,-41.86954,148.31363,Neoodax balteatus,2014,NA
BI-S2,-41.86954,148.31363,Neoodax balteatus,2015,NA
BI-S2,-41.86954,148.31363,Neoodax balteatus,2016,0.4375
BI-S2,-41.86954,148.31363,Neoodax balteatus,2017,0
BI-S2,-41.86954,148.31363,Neoodax balteatus,2018,NA
BI-S2,-41.86954,148.31363,Neoodax balteatus,2019,0
BI-S2,-41.86954,148.31363,Neoodax balteatus,2020,NA
BI-S2,-41.86954,148.31363,Neoodax balteatus,2021,NA
BI-S2,-41.86954,148.31363,Scorpis lineolata,1992,0.375
BI-S2,-41.86954,148.31363,Scorpis lineolata,1993,0
BI-S2,-41.86954,148.31363,Scorpis lineolata,1994,0
BI-S2,-41.86954,148.31363,Scorpis lineolata,1995,NA
BI-S2,-41.86954,148.31363,Scorpis lineolata,1996,NA
BI-S2,-41.86954,148.31363,Scorpis lineolata,1997,0
BI-S2,-41.86954,148.31363,Scorpis lineolata,1998,NA
BI-S2,-41.86954,148.31363,Scorpis lineolata,1999,0
BI-S2,-41.86954,148.31363,Scorpis lineolata,2000,0.125
BI-S2,-41.86954,148.31363,Scorpis lineolata,2001,0.6875
BI-S2,-41.86954,148.31363,Scorpis lineolata,2002,0.0625
BI-S2,-41.86954,148.31363,Scorpis lineolata,2003,NA
BI-S2,-41.86954,148.31363,Scorpis lineolata,2004,NA
BI-S2,-41.86954,148.31363,Scorpis lineolata,2005,NA
BI-S2,-41.86954,148.31363,Scorpis lineolata,2006,6.375
BI-S2,-41.86954,148.31363,Scorpis lineolata,2007,0
BI-S2,-41.86954,148.31363,Scorpis lineolata,2008,NA
BI-S2,-41.86954,148.31363,Scorpis lineolata,2009,NA
BI-S2,-41.86954,148.31363,Scorpis lineolata,2010,NA
BI-S2,-41.86954,148.31363,Scorpis lineolata,2011,0.3125
BI-S2,-41.86954,148.31363,Scorpis lineolata,2012,2.875
BI-S2,-41.86954,148.31363,Scorpis lineolata,2013,1.625
BI-S2,-41.86954,148.31363,Scorpis lineolata,2014,NA
BI-S2,-41.86954,148.31363,Scorpis lineolata,2015,NA
BI-S2,-41.86954,148.31363,Scorpis lineolata,2016,0.1875
BI-S2,-41.86954,148.31363,Scorpis lineolata,2017,0.125
BI-S2,-41.86954,148.31363,Scorpis lineolata,2018,NA
BI-S2,-41.86954,148.31363,Scorpis lineolata,2019,1.4375
BI-S2,-41.86954,148.31363,Scorpis lineolata,2020,NA
BI-S2,-41.86954,148.31363,Scorpis lineolata,2021,NA
BI-S2,-41.86954,148.31363,Trachurus declivis,1992,0
BI-S2,-41.86954,148.31363,Trachurus declivis,1993,0.041666667
BI-S2,-41.86954,148.31363,Trachurus declivis,1994,0
BI-S2,-41.86954,148.31363,Trachurus declivis,1995,NA
BI-S2,-41.86954,148.31363,Trachurus declivis,1996,NA
BI-S2,-41.86954,148.31363,Trachurus declivis,1997,0
BI-S2,-41.86954,148.31363,Trachurus declivis,1998,NA
BI-S2,-41.86954,148.31363,Trachurus declivis,1999,3.4375
BI-S2,-41.86954,148.31363,Trachurus declivis,2000,0.1875
BI-S2,-41.86954,148.31363,Trachurus declivis,2001,0
BI-S2,-41.86954,148.31363,Trachurus declivis,2002,0
BI-S2,-41.86954,148.31363,Trachurus declivis,2003,NA
BI-S2,-41.86954,148.31363,Trachurus declivis,2004,NA
BI-S2,-41.86954,148.31363,Trachurus declivis,2005,NA
BI-S2,-41.86954,148.31363,Trachurus declivis,2006,68.4375
BI-S2,-41.86954,148.31363,Trachurus declivis,2007,15.625
BI-S2,-41.86954,148.31363,Trachurus declivis,2008,NA
BI-S2,-41.86954,148.31363,Trachurus declivis,2009,NA
BI-S2,-41.86954,148.31363,Trachurus declivis,2010,NA
BI-S2,-41.86954,148.31363,Trachurus declivis,2011,14.0625
BI-S2,-41.86954,148.31363,Trachurus declivis,2012,46.375
BI-S2,-41.86954,148.31363,Trachurus declivis,2013,53.4375
BI-S2,-41.86954,148.31363,Trachurus declivis,2014,NA
BI-S2,-41.86954,148.31363,Trachurus declivis,2015,NA
BI-S2,-41.86954,148.31363,Trachurus declivis,2016,0
BI-S2,-41.86954,148.31363,Trachurus declivis,2017,93.75
BI-S2,-41.86954,148.31363,Trachurus declivis,2018,NA
BI-S2,-41.86954,148.31363,Trachurus declivis,2019,20
BI-S2,-41.86954,148.31363,Trachurus declivis,2020,NA
BI-S2,-41.86954,148.31363,Trachurus declivis,2021,NA
BI-S2,-41.86954,148.31363,Comanthus tasmaniae,1992,0
BI-S2,-41.86954,148.31363,Comanthus tasmaniae,1993,0.291666667
BI-S2,-41.86954,148.31363,Comanthus tasmaniae,1994,0.1875
BI-S2,-41.86954,148.31363,Comanthus tasmaniae,1995,NA
BI-S2,-41.86954,148.31363,Comanthus tasmaniae,1996,NA
BI-S2,-41.86954,148.31363,Comanthus tasmaniae,1997,0.78125
BI-S2,-41.86954,148.31363,Comanthus tasmaniae,1998,NA
BI-S2,-41.86954,148.31363,Comanthus tasmaniae,1999,0.3125
BI-S2,-41.86954,148.31363,Comanthus tasmaniae,2000,0.25
BI-S2,-41.86954,148.31363,Comanthus tasmaniae,2001,0.4375
BI-S2,-41.86954,148.31363,Comanthus tasmaniae,2002,1.5
BI-S2,-41.86954,148.31363,Comanthus tasmaniae,2003,NA
BI-S2,-41.86954,148.31363,Comanthus tasmaniae,2004,NA
BI-S2,-41.86954,148.31363,Comanthus tasmaniae,2005,NA
BI-S2,-41.86954,148.31363,Comanthus tasmaniae,2006,0
BI-S2,-41.86954,148.31363,Comanthus tasmaniae,2007,0
BI-S2,-41.86954,148.31363,Comanthus tasmaniae,2008,NA
BI-S2,-41.86954,148.31363,Comanthus tasmaniae,2009,NA
BI-S2,-41.86954,148.31363,Comanthus tasmaniae,2010,NA
BI-S2,-41.86954,148.31363,Comanthus tasmaniae,2011,0
BI-S2,-41.86954,148.31363,Comanthus tasmaniae,2012,0
BI-S2,-41.86954,148.31363,Comanthus tasmaniae,2013,0
BI-S2,-41.86954,148.31363,Comanthus tasmaniae,2014,NA
BI-S2,-41.86954,148.31363,Comanthus tasmaniae,2015,NA
BI-S2,-41.86954,148.31363,Comanthus tasmaniae,2016,0
BI-S2,-41.86954,148.31363,Comanthus tasmaniae,2017,0
BI-S2,-41.86954,148.31363,Comanthus tasmaniae,2018,NA
BI-S2,-41.86954,148.31363,Comanthus tasmaniae,2019,0
BI-S2,-41.86954,148.31363,Comanthus tasmaniae,2020,NA
BI-S2,-41.86954,148.31363,Comanthus tasmaniae,2021,NA
BI-S2,-41.86954,148.31363,Plagusia chabrus,1992,0.125
BI-S2,-41.86954,148.31363,Plagusia chabrus,1993,0.291666667
BI-S2,-41.86954,148.31363,Plagusia chabrus,1994,0.375
BI-S2,-41.86954,148.31363,Plagusia chabrus,1995,NA
BI-S2,-41.86954,148.31363,Plagusia chabrus,1996,NA
BI-S2,-41.86954,148.31363,Plagusia chabrus,1997,0.59375
BI-S2,-41.86954,148.31363,Plagusia chabrus,1998,NA
BI-S2,-41.86954,148.31363,Plagusia chabrus,1999,0.4375
BI-S2,-41.86954,148.31363,Plagusia chabrus,2000,0.3125
BI-S2,-41.86954,148.31363,Plagusia chabrus,2001,0.3125
BI-S2,-41.86954,148.31363,Plagusia chabrus,2002,0.875
BI-S2,-41.86954,148.31363,Plagusia chabrus,2003,NA
BI-S2,-41.86954,148.31363,Plagusia chabrus,2004,NA
BI-S2,-41.86954,148.31363,Plagusia chabrus,2005,NA
BI-S2,-41.86954,148.31363,Plagusia chabrus,2006,0.0625
BI-S2,-41.86954,148.31363,Plagusia chabrus,2007,0.4375
BI-S2,-41.86954,148.31363,Plagusia chabrus,2008,NA
BI-S2,-41.86954,148.31363,Plagusia chabrus,2009,NA
BI-S2,-41.86954,148.31363,Plagusia chabrus,2010,NA
BI-S2,-41.86954,148.31363,Plagusia chabrus,2011,0.125
BI-S2,-41.86954,148.31363,Plagusia chabrus,2012,0.3125
BI-S2,-41.86954,148.31363,Plagusia chabrus,2013,0.5
BI-S2,-41.86954,148.31363,Plagusia chabrus,2014,NA
BI-S2,-41.86954,148.31363,Plagusia chabrus,2015,NA
BI-S2,-41.86954,148.31363,Plagusia chabrus,2016,0.3125
BI-S2,-41.86954,148.31363,Plagusia chabrus,2017,0.1875
BI-S2,-41.86954,148.31363,Plagusia chabrus,2018,NA
BI-S2,-41.86954,148.31363,Plagusia chabrus,2019,0.125
BI-S2,-41.86954,148.31363,Plagusia chabrus,2020,NA
BI-S2,-41.86954,148.31363,Plagusia chabrus,2021,NA
BI-S2,-41.86954,148.31363,Strigopagurus strigimanus,1992,0.625
BI-S2,-41.86954,148.31363,Strigopagurus strigimanus,1993,0.541666667
BI-S2,-41.86954,148.31363,Strigopagurus strigimanus,1994,0.4375
BI-S2,-41.86954,148.31363,Strigopagurus strigimanus,1995,NA
BI-S2,-41.86954,148.31363,Strigopagurus strigimanus,1996,NA
BI-S2,-41.86954,148.31363,Strigopagurus strigimanus,1997,0.5
BI-S2,-41.86954,148.31363,Strigopagurus strigimanus,1998,NA
BI-S2,-41.86954,148.31363,Strigopagurus strigimanus,1999,0.1875
BI-S2,-41.86954,148.31363,Strigopagurus strigimanus,2000,0
BI-S2,-41.86954,148.31363,Strigopagurus strigimanus,2001,0.0625
BI-S2,-41.86954,148.31363,Strigopagurus strigimanus,2002,0.25
BI-S2,-41.86954,148.31363,Strigopagurus strigimanus,2003,NA
BI-S2,-41.86954,148.31363,Strigopagurus strigimanus,2004,NA
BI-S2,-41.86954,148.31363,Strigopagurus strigimanus,2005,NA
BI-S2,-41.86954,148.31363,Strigopagurus strigimanus,2006,0.0625
BI-S2,-41.86954,148.31363,Strigopagurus strigimanus,2007,0.125
BI-S2,-41.86954,148.31363,Strigopagurus strigimanus,2008,NA
BI-S2,-41.86954,148.31363,Strigopagurus strigimanus,2009,NA
BI-S2,-41.86954,148.31363,Strigopagurus strigimanus,2010,NA
BI-S2,-41.86954,148.31363,Strigopagurus strigimanus,2011,0
BI-S2,-41.86954,148.31363,Strigopagurus strigimanus,2012,0
BI-S2,-41.86954,148.31363,Strigopagurus strigimanus,2013,0.0625
BI-S2,-41.86954,148.31363,Strigopagurus strigimanus,2014,NA
BI-S2,-41.86954,148.31363,Strigopagurus strigimanus,2015,NA
BI-S2,-41.86954,148.31363,Strigopagurus strigimanus,2016,0.0625
BI-S2,-41.86954,148.31363,Strigopagurus strigimanus,2017,0.125
BI-S2,-41.86954,148.31363,Strigopagurus strigimanus,2018,NA
BI-S2,-41.86954,148.31363,Strigopagurus strigimanus,2019,0.0625
BI-S2,-41.86954,148.31363,Strigopagurus strigimanus,2020,NA
BI-S2,-41.86954,148.31363,Strigopagurus strigimanus,2021,NA
BI-S2,-41.86954,148.31363,Turbo undulatus,1992,3.25
BI-S2,-41.86954,148.31363,Turbo undulatus,1993,22.54166667
BI-S2,-41.86954,148.31363,Turbo undulatus,1994,10.8125
BI-S2,-41.86954,148.31363,Turbo undulatus,1995,NA
BI-S2,-41.86954,148.31363,Turbo undulatus,1996,NA
BI-S2,-41.86954,148.31363,Turbo undulatus,1997,3.5
BI-S2,-41.86954,148.31363,Turbo undulatus,1998,NA
BI-S2,-41.86954,148.31363,Turbo undulatus,1999,1.625
BI-S2,-41.86954,148.31363,Turbo undulatus,2000,1.9375
BI-S2,-41.86954,148.31363,Turbo undulatus,2001,9.5
BI-S2,-41.86954,148.31363,Turbo undulatus,2002,5.625
BI-S2,-41.86954,148.31363,Turbo undulatus,2003,NA
BI-S2,-41.86954,148.31363,Turbo undulatus,2004,NA
BI-S2,-41.86954,148.31363,Turbo undulatus,2005,NA
BI-S2,-41.86954,148.31363,Turbo undulatus,2006,12.0625
BI-S2,-41.86954,148.31363,Turbo undulatus,2007,9.125
BI-S2,-41.86954,148.31363,Turbo undulatus,2008,NA
BI-S2,-41.86954,148.31363,Turbo undulatus,2009,NA
BI-S2,-41.86954,148.31363,Turbo undulatus,2010,NA
BI-S2,-41.86954,148.31363,Turbo undulatus,2011,2.4375
BI-S2,-41.86954,148.31363,Turbo undulatus,2012,2.125
BI-S2,-41.86954,148.31363,Turbo undulatus,2013,2
BI-S2,-41.86954,148.31363,Turbo undulatus,2014,NA
BI-S2,-41.86954,148.31363,Turbo undulatus,2015,NA
BI-S2,-41.86954,148.31363,Turbo undulatus,2016,17.3125
BI-S2,-41.86954,148.31363,Turbo undulatus,2017,13.25
BI-S2,-41.86954,148.31363,Turbo undulatus,2018,NA
BI-S2,-41.86954,148.31363,Turbo undulatus,2019,57.4375
BI-S2,-41.86954,148.31363,Turbo undulatus,2020,NA
BI-S2,-41.86954,148.31363,Turbo undulatus,2021,NA
BI-S2,-41.86954,148.31363,Plocamium patagiatum,1992,0
BI-S2,-41.86954,148.31363,Plocamium patagiatum,1993,0.033333333
BI-S2,-41.86954,148.31363,Plocamium patagiatum,1994,0
BI-S2,-41.86954,148.31363,Plocamium patagiatum,1995,NA
BI-S2,-41.86954,148.31363,Plocamium patagiatum,1996,NA
BI-S2,-41.86954,148.31363,Plocamium patagiatum,1997,0
BI-S2,-41.86954,148.31363,Plocamium patagiatum,1998,NA
BI-S2,-41.86954,148.31363,Plocamium patagiatum,1999,0
BI-S2,-41.86954,148.31363,Plocamium patagiatum,2000,0
BI-S2,-41.86954,148.31363,Plocamium patagiatum,2001,0
BI-S2,-41.86954,148.31363,Plocamium patagiatum,2002,0
BI-S2,-41.86954,148.31363,Plocamium patagiatum,2003,NA
BI-S2,-41.86954,148.31363,Plocamium patagiatum,2004,NA
BI-S2,-41.86954,148.31363,Plocamium patagiatum,2005,NA
BI-S2,-41.86954,148.31363,Plocamium patagiatum,2006,0.2
BI-S2,-41.86954,148.31363,Plocamium patagiatum,2007,0
BI-S2,-41.86954,148.31363,Plocamium patagiatum,2008,NA
BI-S2,-41.86954,148.31363,Plocamium patagiatum,2009,NA
BI-S2,-41.86954,148.31363,Plocamium patagiatum,2010,NA
BI-S2,-41.86954,148.31363,Plocamium patagiatum,2011,0
BI-S2,-41.86954,148.31363,Plocamium patagiatum,2012,0
BI-S2,-41.86954,148.31363,Plocamium patagiatum,2013,NA
BI-S2,-41.86954,148.31363,Plocamium patagiatum,2014,NA
BI-S2,-41.86954,148.31363,Plocamium patagiatum,2015,NA
BI-S2,-41.86954,148.31363,Plocamium patagiatum,2016,0.1
BI-S2,-41.86954,148.31363,Plocamium patagiatum,2017,0
BI-S2,-41.86954,148.31363,Plocamium patagiatum,2018,NA
BI-S2,-41.86954,148.31363,Plocamium patagiatum,2019,0
BI-S2,-41.86954,148.31363,Plocamium patagiatum,2020,NA
BI-S2,-41.86954,148.31363,Plocamium patagiatum,2021,NA
BI-S3,-41.86864,148.30344,Aracana aurita,1992,NA
BI-S3,-41.86864,148.30344,Aracana aurita,1993,0
BI-S3,-41.86864,148.30344,Aracana aurita,1994,0.0625
BI-S3,-41.86864,148.30344,Aracana aurita,1995,NA
BI-S3,-41.86864,148.30344,Aracana aurita,1996,NA
BI-S3,-41.86864,148.30344,Aracana aurita,1997,NA
BI-S3,-41.86864,148.30344,Aracana aurita,1998,NA
BI-S3,-41.86864,148.30344,Aracana aurita,1999,0
BI-S3,-41.86864,148.30344,Aracana aurita,2000,0.25
BI-S3,-41.86864,148.30344,Aracana aurita,2001,0.125
BI-S3,-41.86864,148.30344,Aracana aurita,2002,0.375
BI-S3,-41.86864,148.30344,Aracana aurita,2003,NA
BI-S3,-41.86864,148.30344,Aracana aurita,2004,NA
BI-S3,-41.86864,148.30344,Aracana aurita,2005,NA
BI-S3,-41.86864,148.30344,Aracana aurita,2006,0.375
BI-S3,-41.86864,148.30344,Aracana aurita,2007,0
BI-S3,-41.86864,148.30344,Aracana aurita,2008,NA
BI-S3,-41.86864,148.30344,Aracana aurita,2009,NA
BI-S3,-41.86864,148.30344,Aracana aurita,2010,NA
BI-S3,-41.86864,148.30344,Aracana aurita,2011,0
BI-S3,-41.86864,148.30344,Aracana aurita,2012,0.125
BI-S3,-41.86864,148.30344,Aracana aurita,2013,0.125
BI-S3,-41.86864,148.30344,Aracana aurita,2014,NA
BI-S3,-41.86864,148.30344,Aracana aurita,2015,NA
BI-S3,-41.86864,148.30344,Aracana aurita,2016,0
BI-S3,-41.86864,148.30344,Aracana aurita,2017,0.25
BI-S3,-41.86864,148.30344,Aracana aurita,2018,NA
BI-S3,-41.86864,148.30344,Aracana aurita,2019,0
BI-S3,-41.86864,148.30344,Aracana aurita,2020,NA
BI-S3,-41.86864,148.30344,Aracana aurita,2021,NA
BI-S3,-41.86864,148.30344,Atypichthys strigatus,1992,NA
BI-S3,-41.86864,148.30344,Atypichthys strigatus,1993,0
BI-S3,-41.86864,148.30344,Atypichthys strigatus,1994,0
BI-S3,-41.86864,148.30344,Atypichthys strigatus,1995,NA
BI-S3,-41.86864,148.30344,Atypichthys strigatus,1996,NA
BI-S3,-41.86864,148.30344,Atypichthys strigatus,1997,NA
BI-S3,-41.86864,148.30344,Atypichthys strigatus,1998,NA
BI-S3,-41.86864,148.30344,Atypichthys strigatus,1999,0.625
BI-S3,-41.86864,148.30344,Atypichthys strigatus,2000,0.75
BI-S3,-41.86864,148.30344,Atypichthys strigatus,2001,0.375
BI-S3,-41.86864,148.30344,Atypichthys strigatus,2002,0.125
BI-S3,-41.86864,148.30344,Atypichthys strigatus,2003,NA
BI-S3,-41.86864,148.30344,Atypichthys strigatus,2004,NA
BI-S3,-41.86864,148.30344,Atypichthys strigatus,2005,NA
BI-S3,-41.86864,148.30344,Atypichthys strigatus,2006,0
BI-S3,-41.86864,148.30344,Atypichthys strigatus,2007,0.625
BI-S3,-41.86864,148.30344,Atypichthys strigatus,2008,NA
BI-S3,-41.86864,148.30344,Atypichthys strigatus,2009,NA
BI-S3,-41.86864,148.30344,Atypichthys strigatus,2010,NA
BI-S3,-41.86864,148.30344,Atypichthys strigatus,2011,0
BI-S3,-41.86864,148.30344,Atypichthys strigatus,2012,0
BI-S3,-41.86864,148.30344,Atypichthys strigatus,2013,1.25
BI-S3,-41.86864,148.30344,Atypichthys strigatus,2014,NA
BI-S3,-41.86864,148.30344,Atypichthys strigatus,2015,NA
BI-S3,-41.86864,148.30344,Atypichthys strigatus,2016,1.25
BI-S3,-41.86864,148.30344,Atypichthys strigatus,2017,0.375
BI-S3,-41.86864,148.30344,Atypichthys strigatus,2018,NA
BI-S3,-41.86864,148.30344,Atypichthys strigatus,2019,0.125
BI-S3,-41.86864,148.30344,Atypichthys strigatus,2020,NA
BI-S3,-41.86864,148.30344,Atypichthys strigatus,2021,NA
BI-S3,-41.86864,148.30344,Cheilodactylus spectabilis,1992,NA
BI-S3,-41.86864,148.30344,Cheilodactylus spectabilis,1993,0.25
BI-S3,-41.86864,148.30344,Cheilodactylus spectabilis,1994,0.1875
BI-S3,-41.86864,148.30344,Cheilodactylus spectabilis,1995,NA
BI-S3,-41.86864,148.30344,Cheilodactylus spectabilis,1996,NA
BI-S3,-41.86864,148.30344,Cheilodactylus spectabilis,1997,NA
BI-S3,-41.86864,148.30344,Cheilodactylus spectabilis,1998,NA
BI-S3,-41.86864,148.30344,Cheilodactylus spectabilis,1999,0.25
BI-S3,-41.86864,148.30344,Cheilodactylus spectabilis,2000,0.25
BI-S3,-41.86864,148.30344,Cheilodactylus spectabilis,2001,0.25
BI-S3,-41.86864,148.30344,Cheilodactylus spectabilis,2002,0.25
BI-S3,-41.86864,148.30344,Cheilodactylus spectabilis,2003,NA
BI-S3,-41.86864,148.30344,Cheilodactylus spectabilis,2004,NA
BI-S3,-41.86864,148.30344,Cheilodactylus spectabilis,2005,NA
BI-S3,-41.86864,148.30344,Cheilodactylus spectabilis,2006,0.25
BI-S3,-41.86864,148.30344,Cheilodactylus spectabilis,2007,0.125
BI-S3,-41.86864,148.30344,Cheilodactylus spectabilis,2008,NA
BI-S3,-41.86864,148.30344,Cheilodactylus spectabilis,2009,NA
BI-S3,-41.86864,148.30344,Cheilodactylus spectabilis,2010,NA
BI-S3,-41.86864,148.30344,Cheilodactylus spectabilis,2011,0.375
BI-S3,-41.86864,148.30344,Cheilodactylus spectabilis,2012,1.125
BI-S3,-41.86864,148.30344,Cheilodactylus spectabilis,2013,0.25
BI-S3,-41.86864,148.30344,Cheilodactylus spectabilis,2014,NA
BI-S3,-41.86864,148.30344,Cheilodactylus spectabilis,2015,NA
BI-S3,-41.86864,148.30344,Cheilodactylus spectabilis,2016,0.375
BI-S3,-41.86864,148.30344,Cheilodactylus spectabilis,2017,0.625
BI-S3,-41.86864,148.30344,Cheilodactylus spectabilis,2018,NA
BI-S3,-41.86864,148.30344,Cheilodactylus spectabilis,2019,0.25
BI-S3,-41.86864,148.30344,Cheilodactylus spectabilis,2020,NA
BI-S3,-41.86864,148.30344,Cheilodactylus spectabilis,2021,NA
BI-S3,-41.86864,148.30344,Neoodax balteatus,1992,NA
BI-S3,-41.86864,148.30344,Neoodax balteatus,1993,0
BI-S3,-41.86864,148.30344,Neoodax balteatus,1994,0.125
BI-S3,-41.86864,148.30344,Neoodax balteatus,1995,NA
BI-S3,-41.86864,148.30344,Neoodax balteatus,1996,NA
BI-S3,-41.86864,148.30344,Neoodax balteatus,1997,NA
BI-S3,-41.86864,148.30344,Neoodax balteatus,1998,NA
BI-S3,-41.86864,148.30344,Neoodax balteatus,1999,0.125
BI-S3,-41.86864,148.30344,Neoodax balteatus,2000,0.125
BI-S3,-41.86864,148.30344,Neoodax balteatus,2001,0.125
BI-S3,-41.86864,148.30344,Neoodax balteatus,2002,0.125
BI-S3,-41.86864,148.30344,Neoodax balteatus,2003,NA
